ID_medals,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_name,ID_hosts,ID_athletes,
5999,Cross Country Skiing,salt-lake-city-2002,10km pursuit men,Men,BRONZE,Athlete,Per ELOFSSON,Sweden,11,24971,
6000,Cross Country Skiing,salt-lake-city-2002,10km women,Women,GOLD,Athlete,Bente SKARI,Norway,11,24956,
6002,Cross Country Skiing,salt-lake-city-2002,10km women,Women,BRONZE,Athlete,Stefania BELMONDO,Italy,11,24957,
6004,Cross Country Skiing,salt-lake-city-2002,Sprint 15km men,Men,SILVER,Athlete,Peter SCHLICKENRIEDER,Germany,11,24997,
6005,Cross Country Skiing,salt-lake-city-2002,Sprint 15km men,Men,BRONZE,Athlete,Cristian ZORZI,Italy,11,20946,
6006,Cross Country Skiing,salt-lake-city-2002,30km women,Women,GOLD,Athlete,Gabriella PARUZZI,Italy,11,20882,
6007,Cross Country Skiing,salt-lake-city-2002,30km women,Women,SILVER,Athlete,Stefania BELMONDO,Italy,11,24957,
6008,Cross Country Skiing,salt-lake-city-2002,30km women,Women,BRONZE,Athlete,Bente SKARI,Norway,11,24956,
6009,Cross Country Skiing,salt-lake-city-2002,50km men,Men,GOLD,Athlete,Mikhail IVANOV,Russian Federation,11,24975,
6010,Cross Country Skiing,salt-lake-city-2002,50km men,Men,SILVER,Athlete,Andrus VEERPALU,Estonia,11,17185,
6011,Cross Country Skiing,salt-lake-city-2002,50km men,Men,BRONZE,Athlete,Odd-Bjoern HJELMESET,Norway,11,17186,
6012,Cross Country Skiing,salt-lake-city-2002,30km mass start men,Men,GOLD,Athlete,Christian HOFFMANN,Austria,11,25059,
6013,Cross Country Skiing,salt-lake-city-2002,30km mass start men,Men,SILVER,Athlete,Mikhail BOTVINOV,Austria,11,20908,
6014,Cross Country Skiing,salt-lake-city-2002,30km mass start men,Men,BRONZE,Athlete,Kristen SKJELDAL,Norway,11,25016,
6015,Cross Country Skiing,salt-lake-city-2002,15km mass start women,Women,GOLD,Athlete,Stefania BELMONDO,Italy,11,24957,
6016,Cross Country Skiing,salt-lake-city-2002,15km mass start women,Women,SILVER,Athlete,Katerina NEUMANNOVA,Czech Republic,11,20879,
6018,Snowboard,salt-lake-city-2002,Half-pipe women,Women,GOLD,Athlete,Kelly CLARK,United States of America,11,7241,
6019,Snowboard,salt-lake-city-2002,Half-pipe women,Women,SILVER,Athlete,Doriane VIDAL,France,11,21515,
6020,Snowboard,salt-lake-city-2002,Half-pipe women,Women,BRONZE,Athlete,Fabienne REUTELER,Switzerland,11,25062,
6021,Snowboard,salt-lake-city-2002,Half-pipe men,Men,GOLD,Athlete,Ross POWERS,United States of America,11,25080,
6022,Snowboard,salt-lake-city-2002,Half-pipe men,Men,SILVER,Athlete,Daniel KASS,United States of America,11,21543,
6023,Snowboard,salt-lake-city-2002,Half-pipe men,Men,BRONZE,Athlete,Jarret THOMAS,United States of America,11,25081,
6024,Snowboard,salt-lake-city-2002,Giant parallel slalom men,Men,GOLD,Athlete,Philipp SCHOCH,Switzerland,11,12837,
6025,Snowboard,salt-lake-city-2002,Giant parallel slalom men,Men,SILVER,Athlete,Richard RIKARDSSON,Sweden,11,21501,
6026,Snowboard,salt-lake-city-2002,Giant parallel slalom men,Men,BRONZE,Athlete,Chris KLUG,United States of America,11,17350,
6027,Snowboard,salt-lake-city-2002,Giant parallel slalom women,Women,GOLD,Athlete,Isabelle BLANC,France,11,21480,
6028,Snowboard,salt-lake-city-2002,Giant parallel slalom women,Women,SILVER,Athlete,Karine RUBY,France,11,21493,
6029,Snowboard,salt-lake-city-2002,Giant parallel slalom women,Women,BRONZE,Athlete,Lidia TRETTEL,Italy,11,25113,
6030,Bobsleigh,salt-lake-city-2002,two-woman women,Women,GOLD,GameTeam,Jill BAKKEN,United States of America,11,68352,
6031,Bobsleigh,salt-lake-city-2002,two-woman women,Women,GOLD,GameTeam,Vonetta FLOWERS,United States of America,11,67791,
6032,Bobsleigh,salt-lake-city-2002,two-woman women,Women,SILVER,GameTeam,Sandra KIRIASIS,Germany,11,66659,
6033,Bobsleigh,salt-lake-city-2002,two-woman women,Women,SILVER,GameTeam,Ulrike HOLZNER,Germany,11,68353,
6034,Bobsleigh,salt-lake-city-2002,two-woman women,Women,BRONZE,GameTeam,Susi-Lisa ERDMANN,Germany,11,28440,
6035,Bobsleigh,salt-lake-city-2002,two-woman women,Women,BRONZE,GameTeam,Nicole HERSCHMANN,Germany,11,67789,
6036,Bobsleigh,salt-lake-city-2002,two-man men,Men,GOLD,GameTeam,Christoph LANGEN,Germany,11,68368,
6037,Bobsleigh,salt-lake-city-2002,two-man men,Men,GOLD,GameTeam,Markus ZIMMERMANN,Germany,11,68369,
6038,Bobsleigh,salt-lake-city-2002,two-man men,Men,SILVER,GameTeam,Steve ANDERHUB,Switzerland,11,68370,
6039,Bobsleigh,salt-lake-city-2002,two-man men,Men,SILVER,GameTeam,Christian REICH,Switzerland,11,68371,
6040,Bobsleigh,salt-lake-city-2002,two-man men,Men,BRONZE,GameTeam,Martin ANNEN,Switzerland,11,67807,
6041,Bobsleigh,salt-lake-city-2002,two-man men,Men,BRONZE,GameTeam,Beat HEFTI,Switzerland,11,66617,
6042,Short Track Speed Skating,salt-lake-city-2002,1500m men,Men,GOLD,Athlete,Apolo Anton OHNO,United States of America,11,17084,
6043,Short Track Speed Skating,salt-lake-city-2002,1500m men,Men,SILVER,Athlete,JiaJun LI,People's Republic of China,11,21454,
6044,Short Track Speed Skating,salt-lake-city-2002,1500m men,Men,BRONZE,Athlete,Marc GAGNON,Canada,11,25128,
6045,Short Track Speed Skating,salt-lake-city-2002,500m women,Women,GOLD,Athlete,Yang YANG (A),People's Republic of China,11,21431,
6046,Short Track Speed Skating,salt-lake-city-2002,500m women,Women,SILVER,Athlete,Evgeniya RADANOVA,Bulgaria,11,17076,
6047,Short Track Speed Skating,salt-lake-city-2002,500m women,Women,BRONZE,Athlete,Chunlu WANG,People's Republic of China,11,25147,
6049,Short Track Speed Skating,salt-lake-city-2002,1500m women,Women,SILVER,Athlete,Eun-Kyung CHOI,Republic of Korea,11,21439,
6050,Short Track Speed Skating,salt-lake-city-2002,1500m women,Women,BRONZE,Athlete,Evgeniya RADANOVA,Bulgaria,11,17076,
6051,Short Track Speed Skating,salt-lake-city-2002,1000m women,Women,GOLD,Athlete,Yang YANG (A),People's Republic of China,11,21431,
6054,Short Track Speed Skating,salt-lake-city-2002,1000m men,Men,GOLD,Athlete,Steven BRADBURY,Australia,11,25132,
6055,Short Track Speed Skating,salt-lake-city-2002,1000m men,Men,SILVER,Athlete,Apolo Anton OHNO,United States of America,11,17084,
6056,Short Track Speed Skating,salt-lake-city-2002,1000m men,Men,BRONZE,Athlete,Mathieu TURCOTTE,Canada,11,21465,
6057,Short Track Speed Skating,salt-lake-city-2002,500m men,Men,GOLD,Athlete,Marc GAGNON,Canada,11,25128,
6058,Short Track Speed Skating,salt-lake-city-2002,500m men,Men,SILVER,Athlete,Jonathan GUILMETTE,Canada,11,25145,
6059,Short Track Speed Skating,salt-lake-city-2002,500m men,Men,BRONZE,Athlete,Rusty SMITH,United States of America,11,21470,
6060,Speed skating,salt-lake-city-2002,5000m men,Men,GOLD,Athlete,Jochem UYTDEHAAGE,Netherlands,11,25169,
6061,Speed skating,salt-lake-city-2002,5000m men,Men,SILVER,Athlete,Derek PARRA,United States of America,11,21317,
6062,Speed skating,salt-lake-city-2002,5000m men,Men,BRONZE,Athlete,Jens BODEN,Germany,11,21308,
6063,Speed skating,salt-lake-city-2002,5000m women,Women,GOLD,Athlete,Claudia PECHSTEIN,Germany,11,1720,
6064,Speed skating,salt-lake-city-2002,5000m women,Women,SILVER,Athlete,Gretha SMIT,Netherlands,11,25184,
6065,Speed skating,salt-lake-city-2002,5000m women,Women,BRONZE,Athlete,Clara HUGHES,Canada,11,16288,
6066,Speed skating,salt-lake-city-2002,10000m men,Men,GOLD,Athlete,Jochem UYTDEHAAGE,Netherlands,11,25169,
6067,Speed skating,salt-lake-city-2002,10000m men,Men,SILVER,Athlete,Gianni ROMME,Netherlands,11,25189,
6068,Speed skating,salt-lake-city-2002,10000m men,Men,BRONZE,Athlete,Lasse SAETRE,Norway,11,21277,
6069,Speed skating,salt-lake-city-2002,1500m women,Women,GOLD,Athlete,Anni FRIESINGER,Germany,11,16748,
6070,Speed skating,salt-lake-city-2002,1500m women,Women,SILVER,Athlete,Sabine VOELKER,Germany,11,21333,
6071,Speed skating,salt-lake-city-2002,1500m women,Women,BRONZE,Athlete,Jennifer RODRIGUEZ,United States of America,11,16746,
6072,Speed skating,salt-lake-city-2002,500m women,Women,GOLD,Athlete,Catriona LE MAY DOAN,Canada,11,25209,
6073,Speed skating,salt-lake-city-2002,500m women,Women,SILVER,Athlete,Monique GARBRECHT-ENFELDT,Germany,11,25210,
6074,Speed skating,salt-lake-city-2002,500m women,Women,BRONZE,Athlete,Sabine VOELKER,Germany,11,21333,
6075,Speed skating,salt-lake-city-2002,1500m men,Men,GOLD,Athlete,Derek PARRA,United States of America,11,21317,
6076,Speed skating,salt-lake-city-2002,1500m men,Men,SILVER,Athlete,Jochem UYTDEHAAGE,Netherlands,11,25169,
6077,Speed skating,salt-lake-city-2002,1500m men,Men,BRONZE,Athlete,Adne SONDRAL,Norway,11,25220,
6078,Speed skating,salt-lake-city-2002,3000m women,Women,GOLD,Athlete,Claudia PECHSTEIN,Germany,11,1720,
6079,Speed skating,salt-lake-city-2002,3000m women,Women,SILVER,Athlete,Renate GROENEWOLD,Netherlands,11,16793,
6080,Speed skating,salt-lake-city-2002,3000m women,Women,BRONZE,Athlete,Cindy KLASSEN,Canada,11,16741,
6081,Speed skating,salt-lake-city-2002,500m men,Men,GOLD,Athlete,Casey FITZRANDOLPH,United States of America,11,21287,
6082,Speed skating,salt-lake-city-2002,500m men,Men,SILVER,Athlete,Hiroyasu SHIMIZU,Japan,11,21325,
6083,Speed skating,salt-lake-city-2002,500m men,Men,BRONZE,Athlete,Kip CARPENTER,United States of America,11,21326,
6084,Speed skating,salt-lake-city-2002,1000m women,Women,GOLD,Athlete,Christine WITTY,United States of America,11,21275,
6085,Speed skating,salt-lake-city-2002,1000m women,Women,SILVER,Athlete,Sabine VOELKER,Germany,11,21333,
6086,Speed skating,salt-lake-city-2002,1000m women,Women,BRONZE,Athlete,Jennifer RODRIGUEZ,United States of America,11,16746,
6087,Speed skating,salt-lake-city-2002,1000m men,Men,GOLD,Athlete,Gerard VAN VELDE,Netherlands,11,25238,
6088,Speed skating,salt-lake-city-2002,1000m men,Men,SILVER,Athlete,Jan BOS,Netherlands,11,16800,
6089,Speed skating,salt-lake-city-2002,1000m men,Men,BRONZE,Athlete,Joey CHEEK,United States of America,11,21285,
6090,Judo,sydney-2000,Sydney 2000 Judo - 60 kg men,Men,GOLD,Athlete,Tadahiro NOMURA,Japan,12,24457,
6092,Judo,sydney-2000,Sydney 2000 Judo - 60 kg men,Men,BRONZE,Athlete,Aidyn SMAGULOV,Kyrgyzstan,12,25255,
6093,Judo,sydney-2000,Sydney 2000 Judo - 60 kg men,Men,BRONZE,Athlete,Manolo POULOT RAMOS,Cuba,12,25256,
6094,Judo,sydney-2000,66  73kg lightweight men,Men,GOLD,Athlete,Giuseppe MADDALONI,Italy,12,18944,
6095,Judo,sydney-2000,66  73kg lightweight men,Men,SILVER,Athlete,Tiago CAMILO,Brazil,12,10959,
6096,Judo,sydney-2000,66  73kg lightweight men,Men,BRONZE,Athlete,Anatoly LARYUKOV,Belarus,12,25264,
6097,Judo,sydney-2000,66  73kg lightweight men,Men,BRONZE,Athlete,Vsevolods ZELONIJS,Latvia,12,19081,
6098,Judo,sydney-2000,60  66kg halflightweight men,Men,GOLD,Athlete,Huseyin OZKAN,Turkey,12,25276,
6099,Judo,sydney-2000,60  66kg halflightweight men,Men,SILVER,Athlete,Larbi BENBOUDAOUD,France,12,25277,
6100,Judo,sydney-2000,60  66kg halflightweight men,Men,BRONZE,Athlete,Georgios VAZAGKASVILI,Georgia,12,25278,
6101,Judo,sydney-2000,60  66kg halflightweight men,Men,BRONZE,Athlete,Girolamo GIOVINAZZO,Italy,12,25279,
6102,Judo,sydney-2000,73  81kg halfmiddleweight men,Men,GOLD,Athlete,Makoto TAKIMOTO,Japan,12,25289,
6104,Judo,sydney-2000,73  81kg halfmiddleweight men,Men,BRONZE,Athlete,Aleksei BUDOLIN,Estonia,12,25290,
6105,Judo,sydney-2000,73  81kg halfmiddleweight men,Men,BRONZE,Athlete,Nuno DELGADO,Portugal,12,25291,
6106,Judo,sydney-2000,100kg heavyweight men,Men,GOLD,Athlete,David DOUILLET,France,12,25303,
6107,Judo,sydney-2000,100kg heavyweight men,Men,SILVER,Athlete,Shinichi SHINOHARA,Japan,12,25304,
6108,Judo,sydney-2000,100kg heavyweight men,Men,BRONZE,Athlete,Indrek PERTELSON,Estonia,12,24436,
6109,Judo,sydney-2000,100kg heavyweight men,Men,BRONZE,Athlete,Tamerlan TMENOV,Russian Federation,12,19096,
6110,Judo,sydney-2000,48kg extralightweight women,Women,GOLD,Athlete,Ryoko TANI,Japan,12,18998,
6111,Judo,sydney-2000,48kg extralightweight women,Women,SILVER,Athlete,Lyubov BRULETOVA,Russian Federation,12,25311,
6112,Judo,sydney-2000,48kg extralightweight women,Women,BRONZE,Athlete,Ann SIMONS,Belgium,12,25312,
6113,Judo,sydney-2000,48kg extralightweight women,Women,BRONZE,Athlete,Anna-Maria GRADANTE,Germany,12,25313,
6114,Judo,sydney-2000,63  70kg middleweight women,Women,GOLD,Athlete,Sibelis VERANES,Cuba,12,25321,
6115,Judo,sydney-2000,63  70kg middleweight women,Women,SILVER,Athlete,Kate HOWEY,Great Britain,12,25322,
6117,Judo,sydney-2000,63  70kg middleweight women,Women,BRONZE,Athlete,Ylenia SCAPIN,Italy,12,19021,
6118,Judo,sydney-2000,70  78kg halfheavyweight women,Women,GOLD,Athlete,Lin TANG,People's Republic of China,12,25328,
6119,Judo,sydney-2000,70  78kg halfheavyweight women,Women,SILVER,Athlete,Celine LEBRUN,France,12,24448,
6120,Judo,sydney-2000,70  78kg halfheavyweight women,Women,BRONZE,Athlete,Emanuela PIERANTOZZI,Italy,12,25329,
6121,Judo,sydney-2000,70  78kg halfheavyweight women,Women,BRONZE,Athlete,Simona Marcela RICHTER,Romania,12,25330,
6122,Judo,sydney-2000,78kg heavyweight women,Women,GOLD,Athlete,Hua YUAN,People's Republic of China,12,25336,
6123,Judo,sydney-2000,78kg heavyweight women,Women,SILVER,Athlete,Daima Mayelis BELTRAN,Cuba,12,24432,
6124,Judo,sydney-2000,78kg heavyweight women,Women,BRONZE,Athlete,Seon-Young KIM,Republic of Korea,12,25337,
6125,Judo,sydney-2000,78kg heavyweight women,Women,BRONZE,Athlete,Mayumi YAMASHITA,Japan,12,25338,
6126,Judo,sydney-2000,48  52kg halflightweight women,Women,GOLD,Athlete,Legna VERDECIA,Cuba,12,25347,
6127,Judo,sydney-2000,48  52kg halflightweight women,Women,SILVER,Athlete,Noriko NARAZAKI,Japan,12,25348,
6128,Judo,sydney-2000,48  52kg halflightweight women,Women,BRONZE,Athlete,Sun Hui KYE,Democratic People's Republic of Korea,12,19148,
6129,Judo,sydney-2000,48  52kg halflightweight women,Women,BRONZE,Athlete,Yuxiang LIU,People's Republic of China,12,25349,
6130,Judo,sydney-2000,90  100kg halfheavyweight men,Men,GOLD,Athlete,Kosei INOUE,Japan,12,25357,
6131,Judo,sydney-2000,90  100kg halfheavyweight men,Men,SILVER,Athlete,Nicolas GILL,Canada,12,25358,
6132,Judo,sydney-2000,90  100kg halfheavyweight men,Men,BRONZE,Athlete,Stephane TRAINEAU,France,12,25359,
6134,Judo,sydney-2000,81  90kg middleweight men,Men,GOLD,Athlete,Mark HUIZINGA,Netherlands,12,19125,
6135,Judo,sydney-2000,81  90kg middleweight men,Men,SILVER,Athlete,Carlos Eduardo HONORATO,Brazil,12,25371,
6136,Judo,sydney-2000,81  90kg middleweight men,Men,BRONZE,Athlete,Frederic DEMONTFAUCON,France,12,19054,
6137,Judo,sydney-2000,81  90kg middleweight men,Men,BRONZE,Athlete,Ruslan MASHURENKO,Ukraine,12,25372,
6138,Judo,sydney-2000,52  57kg lightweight women,Women,GOLD,Athlete,Isabel FERNANDEZ GUTIERREZ,Spain,12,19144,
6139,Judo,sydney-2000,52  57kg lightweight women,Women,SILVER,Athlete,Driulys GONZALEZ,Cuba,12,19153,
6140,Judo,sydney-2000,52  57kg lightweight women,Women,BRONZE,Athlete,Kie KUSAKABE,Japan,12,25380,
6141,Judo,sydney-2000,52  57kg lightweight women,Women,BRONZE,Athlete,Maria PEKLI,Australia,12,19138,
6142,Judo,sydney-2000,57  63kg halfmiddleweight women,Women,GOLD,Athlete,Severine VANDENHENDE,France,12,25387,
6143,Judo,sydney-2000,57  63kg halfmiddleweight women,Women,SILVER,Athlete,Shufang LI,People's Republic of China,12,25388,
6144,Judo,sydney-2000,57  63kg halfmiddleweight women,Women,BRONZE,Athlete,Gella VANDECAVEYE,Belgium,12,25389,
6146,Canoe Slalom,sydney-2000,K1 kayak single men,Men,GOLD,Athlete,Thomas SCHMIDT,Germany,12,24008,
6147,Canoe Slalom,sydney-2000,K1 kayak single men,Men,SILVER,Athlete,Paul RATCLIFFE,Great Britain,12,25399,
6148,Canoe Slalom,sydney-2000,K1 kayak single men,Men,BRONZE,Athlete,Pierpaolo FERRAZZI,Italy,12,24018,
6149,Canoe Slalom,sydney-2000,C2 canoe double men,Men,GOLD,GameTeam,Pavol HOCHSCHORNER,Slovakia,12,66741,
6150,Canoe Slalom,sydney-2000,C2 canoe double men,Men,GOLD,GameTeam,Peter HOCHSCHORNER,Slovakia,12,66742,
6151,Canoe Slalom,sydney-2000,C2 canoe double men,Men,SILVER,GameTeam,Krzysztof KOLOMANSKI,Poland,12,68416,
6152,Canoe Slalom,sydney-2000,C2 canoe double men,Men,SILVER,GameTeam,Michal STANISZEWSKI,Poland,12,68417,
6153,Canoe Slalom,sydney-2000,C2 canoe double men,Men,BRONZE,GameTeam,Marek JIRAS,Czech Republic,12,67995,
6154,Canoe Slalom,sydney-2000,C2 canoe double men,Men,BRONZE,GameTeam,Tomas MADER,Czech Republic,12,67996,
6155,Canoe Slalom,sydney-2000,C1 canoe single men,Men,GOLD,Athlete,Tony ESTANGUET,France,12,13709,
6156,Canoe Slalom,sydney-2000,C1 canoe single men,Men,SILVER,Athlete,Michal MARTIKAN,Slovakia,12,13710,
6157,Canoe Slalom,sydney-2000,C1 canoe single men,Men,BRONZE,Athlete,Juraj MINCIK,Slovakia,12,25414,
6158,Canoe Slalom,sydney-2000,K1 kayak single women,Women,GOLD,Athlete,Stepanka HILGERTOVA,Czech Republic,12,13683,
6159,Canoe Slalom,sydney-2000,K1 kayak single women,Women,SILVER,Athlete,Brigitte GUIBAL,France,12,25419,
6160,Canoe Slalom,sydney-2000,K1 kayak single women,Women,BRONZE,Athlete,Anne-Lise BARDET,France,12,25420,
