athletes,ID_results,discipline_title,event_title,slug_game,participant_type,medal_type,rank_position,country_name
Robert NEWBERY; Steven BARNETT,49832,Diving,synchronized diving 3m springboard men,athens-2004,GameTeam,BRONZE,3,Australia
Jorge BETANCOURT GARCIA; Erick FORNARIS,49833,Diving,synchronized diving 3m springboard men,athens-2004,GameTeam,,4,Cuba
Tony ALLY; Mark SHIPMAN,49834,Diving,synchronized diving 3m springboard men,athens-2004,GameTeam,,5,Great Britain
Justin DUMAIS; Troy DUMAIS,49835,Diving,synchronized diving 3m springboard men,athens-2004,GameTeam,,6,United States of America
Dmitry SAUTIN; Aleksandr DOBROSKOK,49836,Diving,synchronized diving 3m springboard men,athens-2004,GameTeam,,7,Russian Federation
Bo PENG; Kenan WANG,49837,Diving,synchronized diving 3m springboard men,athens-2004,GameTeam,,8,People's Republic of China
Christian GILLE; Tomasz WYLENZEK,49950,Canoe Sprint,C2 1000m canoe double men,athens-2004,GameTeam,GOLD,1,Germany
Alexander KOSTOGLOD,49951,Canoe Sprint,C2 1000m canoe double men,athens-2004,GameTeam,SILVER,2,Russian Federation
Gyorgy KOZMANN; Gyorgy KOLONICS,49952,Canoe Sprint,C2 1000m canoe double men,athens-2004,GameTeam,BRONZE,3,Hungary
Silviu SIMIONCENCU; Florin POPESCU,49953,Canoe Sprint,C2 1000m canoe double men,athens-2004,GameTeam,,4,Romania
Michal SLIWINSKI; Lukasz WOSZCZYNSKI,49954,Canoe Sprint,C2 1000m canoe double men,athens-2004,GameTeam,,5,Poland
Richard DALTON; Michael SCAROLA,49955,Canoe Sprint,C2 1000m canoe double men,athens-2004,GameTeam,,6,Canada
Jose Alfredo BEA; David MASCATO,49956,Canoe Sprint,C2 1000m canoe double men,athens-2004,GameTeam,,7,Spain
Ibrahim ROJAS BLANCO; Ledys Frank BALCEIRO,49957,Canoe Sprint,C2 1000m canoe double men,athens-2004,GameTeam,,8,Cuba
Guanliang MENG; Wenjun YANG,49958,Canoe Sprint,C2 1000m canoe double men,athens-2004,GameTeam,,9,People's Republic of China
Ronald RAUHE; Tim WIESKOTTER,49959,Canoe Sprint,K2 500m kayak double men,athens-2004,GameTeam,GOLD,1,Germany
Clint ROBINSON; Nathan BAGGALEY,49960,Canoe Sprint,K2 500m kayak double men,athens-2004,GameTeam,SILVER,2,Australia
,49961,Canoe Sprint,K2 500m kayak double men,athens-2004,GameTeam,BRONZE,3,Belarus
Marek TWARDOWSKI; Adam WYSOCKI,49962,Canoe Sprint,K2 500m kayak double men,athens-2004,GameTeam,,4,Poland
Zoltan KAMMERER; Botond STORCZ,49963,Canoe Sprint,K2 500m kayak double men,athens-2004,GameTeam,,5,Hungary
Damian VINDEL; Francisco LLERA BLANCO,49964,Canoe Sprint,K2 500m kayak double men,athens-2004,GameTeam,,6,Spain
Alvydas DUONELA; Egidijus BALCIUNAS,49965,Canoe Sprint,K2 500m kayak double men,athens-2004,GameTeam,,7,Lithuania
Antonio ROSSI; Beniamino BONOMI,49966,Canoe Sprint,K2 500m kayak double men,athens-2004,GameTeam,,8,Italy
Anatoly TISHCHENKO; Vladimir GRUSHIKHIN,49967,Canoe Sprint,K2 500m kayak double men,athens-2004,GameTeam,,9,Russian Federation
Katalin KOVACS; Natasa DOUCHEV-JANIC,49986,Canoe Sprint,K2 500m kayak double women,athens-2004,GameTeam,GOLD,1,Hungary
Birgit FISCHER; Carolin LEONHARDT,49987,Canoe Sprint,K2 500m kayak double women,athens-2004,GameTeam,SILVER,2,Germany
Aneta KONIECZNA; Beata SOKOLOWSKA KULESZA,49988,Canoe Sprint,K2 500m kayak double women,athens-2004,GameTeam,BRONZE,3,Poland
Linbei XU; Hongyan ZHONG,49989,Canoe Sprint,K2 500m kayak double women,athens-2004,GameTeam,,4,People's Republic of China
Beatriz MANCHON PORTILLO; Teresa PORTELA,49990,Canoe Sprint,K2 500m kayak double women,athens-2004,GameTeam,,5,Spain
Delyana DACHEVA; Bonka PINDZHEVA,49991,Canoe Sprint,K2 500m kayak double women,athens-2004,GameTeam,,6,Bulgaria
Caroline BRUNET; Mylanie BARRE,49992,Canoe Sprint,K2 500m kayak double women,athens-2004,GameTeam,,7,Canada
Sofia PALDANIUS; Anna KARLSSON,49993,Canoe Sprint,K2 500m kayak double women,athens-2004,GameTeam,,8,Sweden
Hanna PUCHKOVA; Elena BET,49994,Canoe Sprint,K2 500m kayak double women,athens-2004,GameTeam,,9,Belarus
Markus OSCARSSON; Henrik NILSSON,49995,Canoe Sprint,K2 1000m kayak double men,athens-2004,GameTeam,GOLD,1,Sweden
Antonio ROSSI; Beniamino BONOMI,49996,Canoe Sprint,K2 1000m kayak double men,athens-2004,GameTeam,SILVER,2,Italy
Eirik Veras LARSEN; Nils Olav FJELDHEIM,49997,Canoe Sprint,K2 1000m kayak double men,athens-2004,GameTeam,BRONZE,3,Norway
Daniel COLLINS; David RHODES,49998,Canoe Sprint,K2 1000m kayak double men,athens-2004,GameTeam,,4,Australia
Wouter D HAENE; Bob MAESEN,49999,Canoe Sprint,K2 1000m kayak double men,athens-2004,GameTeam,,5,Belgium
Jan SCHAEFER; Marco HERSZEL,50000,Canoe Sprint,K2 1000m kayak double men,athens-2004,GameTeam,,6,Germany
Ian WYNNE; Paul DARBY-DOWMAN,50001,Canoe Sprint,K2 1000m kayak double men,athens-2004,GameTeam,,7,Great Britain
Ben FOUHY; Steven FERGUSON,50002,Canoe Sprint,K2 1000m kayak double men,athens-2004,GameTeam,,8,New Zealand
Zoltan BENKO; Istvan BEE,50003,Canoe Sprint,K2 1000m kayak double men,athens-2004,GameTeam,,9,Hungary
Guanliang MENG; Wenjun YANG,50031,Canoe Sprint,C2 500m canoe double men,athens-2004,GameTeam,GOLD,1,People's Republic of China
Ibrahim ROJAS BLANCO; Ledys Frank BALCEIRO,50032,Canoe Sprint,C2 500m canoe double men,athens-2004,GameTeam,SILVER,2,Cuba
Alexander KOSTOGLOD,50033,Canoe Sprint,C2 500m canoe double men,athens-2004,GameTeam,BRONZE,3,Russian Federation
Silviu SIMIONCENCU; Florin POPESCU,50034,Canoe Sprint,C2 500m canoe double men,athens-2004,GameTeam,,4,Romania
Christian GILLE; Tomasz WYLENZEK,50035,Canoe Sprint,C2 500m canoe double men,athens-2004,GameTeam,,5,Germany
,50036,Canoe Sprint,C2 500m canoe double men,athens-2004,GameTeam,,6,Belarus
Gyorgy KOZMANN; Gyorgy KOLONICS,50037,Canoe Sprint,C2 500m canoe double men,athens-2004,GameTeam,,7,Hungary
Attila BUDAY,50038,Canoe Sprint,C2 500m canoe double men,athens-2004,GameTeam,,8,Canada
Pawel BARASZKIEWICZ; Daniel JEDRASZKO,50039,Canoe Sprint,C2 500m canoe double men,athens-2004,GameTeam,,9,Poland
Anastasia DAVYDOVA,50140,Synchronized Swimming,duet women,athens-2004,GameTeam,GOLD,1,Russian Federation
Miya TACHIBANA; Miho TAKEDA,50141,Synchronized Swimming,duet women,athens-2004,GameTeam,SILVER,2,Japan
Alison BARTOSIK; Anna KOZLOVA,50142,Synchronized Swimming,duet women,athens-2004,GameTeam,BRONZE,3,United States of America
Gemma MENGUAL; Paola TIRADOS,50143,Synchronized Swimming,duet women,athens-2004,GameTeam,,4,Spain
Virginie DEDIEU; Laure THIBAUD,50144,Synchronized Swimming,duet women,athens-2004,GameTeam,,5,France
Fanny LETOURNEAU; Courtenay STEWART,50145,Synchronized Swimming,duet women,athens-2004,GameTeam,,6,Canada
Beibei GU; Xiaohuan ZHANG,50146,Synchronized Swimming,duet women,athens-2004,GameTeam,,7,People's Republic of China
Beatrice SPAZIANI; Lorena ZAFFALON,50147,Synchronized Swimming,duet women,athens-2004,GameTeam,,8,Italy
Eleftheria FTOULI; Christina THALASSINIDOU,50148,Synchronized Swimming,duet women,athens-2004,GameTeam,,9,Greece
Magdalena BRUNNER; Belinda SCHMID,50149,Synchronized Swimming,duet women,athens-2004,GameTeam,,10,Switzerland
Iryna GAYVORONSKA,50150,Synchronized Swimming,duet women,athens-2004,GameTeam,,11,Ukraine
Carolina MORAES; Isabela MORAES,50151,Synchronized Swimming,duet women,athens-2004,GameTeam,,12,Brazil
Bianca VAN DER VELDEN; Sonja VAN DER VELDEN,50152,Synchronized Swimming,duet women,athens-2004,GameTeam,,13,Netherlands
Sona BERNARDOVA; Ivana BURSOVA,50153,Synchronized Swimming,duet women,athens-2004,GameTeam,,14,Czech Republic
Sung Eun KIM; Na-Mi YOO,50154,Synchronized Swimming,duet women,athens-2004,GameTeam,,14,Republic of Korea
Nara FALCON; Olga VARGAS,50155,Synchronized Swimming,duet women,athens-2004,GameTeam,,16,Mexico
Anastasia GLOUSHKOV LEVENTHAL; Inna YOFFE,50156,Synchronized Swimming,duet women,athens-2004,GameTeam,,17,Israel
Aliya KARIMOVA; Arna TOKTAGAN,50157,Synchronized Swimming,duet women,athens-2004,GameTeam,,18,Kazakhstan
Kristina NADEZHDINA,50158,Synchronized Swimming,duet women,athens-2004,GameTeam,,19,Belarus
Bogdana ZAREVA,50159,Synchronized Swimming,duet women,athens-2004,GameTeam,,20,Bulgaria
Heba ABDEL GAWAD; Dalia ALLAM,50160,Synchronized Swimming,duet women,athens-2004,GameTeam,,21,Egypt
Veronika FERIANCOVA; Katarina HAVLIKOVA,50161,Synchronized Swimming,duet women,athens-2004,GameTeam,,22,Slovakia
Luna del Mar AGUILU; Leilani TORRES MALDONADO,50162,Synchronized Swimming,duet women,athens-2004,GameTeam,,23,Puerto Rico
Amanda LAIRD; Leonie NICHOLS,50163,Synchronized Swimming,duet women,athens-2004,GameTeam,,24,Australia
Alexander RESCH; Patric LEITNER,50858,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,GOLD,1,Germany
Brian MARTIN; Mark GRIMMETTE,50859,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,SILVER,2,United States of America
Chris THORPE; Clay IVES,50860,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,BRONZE,3,United States of America
Steffen SKEL; Steffen WOELLER,50861,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,4,Germany
Chris MOFFAT; Eric POTHIER,50862,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,5,Canada
Markus SCHIEGL; Tobias SCHIEGL,50863,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,6,Austria
Gerhard PLANKENSTEINER; Oswald HASELRIEDER,50864,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,7,Italy
A. Linger ANDREAS LINGER; Wolfgang LINGER,50865,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,8,Austria
Lubomir MICK; Walter MARX,50866,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,9,Slovakia
Ivars DEINIS; Sandris BERZINS,50867,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,10,Latvia
Danylo PANSCHENKO,50868,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,11,Ukraine
Grant ALBRECHT; Mike MOFFAT,50869,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,12,Canada
Danil TCHABAN,50870,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,13,Russian Federation
Michail KUZMICH; Jury VESELOV,50871,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,14,Russian Federation
Eugen RADU; Marian TICAN,50872,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,15,Romania
Cristian STANCIU; Robert TALEANU,50873,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,16,Romania
Christian OBERSTOLZ; Patrick GRUBER,50874,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,17,Italy
Anders SOEDERBERG; Bengt WALDEN,50875,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,DNF,Sweden
Takahisa OGUCHI; Kei TAKAHASHI,50876,Luge,Doubles mixed,salt-lake-city-2002,GameTeam,,DNF,Japan
Marina ANISSINA; Gwendal PEIZERAT,50954,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,GOLD,1,France
Irina LOBACHEVA; Ilia AVERBUKH,50955,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,SILVER,2,Russian Federation
Barbara FUSAR POLI; Maurizio MARGAGLIO,50956,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,BRONZE,3,Italy
Shae-Lynn BOURNE; Victor KRAATZ,50957,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,4,Canada
Margarita DROBIAZKO; Povilas VANAGAS,50958,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,5,Lithuania
Galit CHAIT,50959,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,6,Israel
Albena DENKOVA,50960,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,7,Bulgaria
Kati WINKLER; Rene LOHSE,50961,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,8,Germany
Ruslan GONCHAROV,50962,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,9,Ukraine
Tatyana NAVKA; Roman KOSTOMAROV,50963,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,10,Russian Federation
Naomi LANG; Peter TCHERNYSHEV,50964,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,11,United States of America
Marie-France DUBREUIL; Patrice LAUZON,50965,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,12,Canada
Sylwia NOWAK; Sebastian KOLASINSKI,50966,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,13,Poland
Eliane HUGENTOBLER; Daniel HUGENTOBLER,50967,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,14,Switzerland
Marika HUMPHREYS; Vitali BARANOV,50968,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,15,Great Britain
Isabelle DELOBEL; Olivier SCHOENFELDER,50969,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,16,France
Kristin FRASER; Igor LUKANIN,50970,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,17,Azerbaijan
Federica FAIELLA; Massimo SCALI,50971,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,18,Italy
Natalia GUDINA; Alexei BELETSKY,50972,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,19,Israel
Katarina KOVALOVA; David SZURMAN,50973,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,20,Czech Republic
Oleg VOIKO,50974,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,21,Ukraine
Weina ZHANG; Xianming CAO,50975,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,22,People's Republic of China
Beata HANDRA; Charles SINEK,50976,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,23,United States of America
Tae-Hwa YANG; Chuen-Gun LEE,50977,Figure skating,Ice dancing mixed,salt-lake-city-2002,GameTeam,,24,Republic of Korea
Elena BEREZHNAYA; Anton SIKHARULIDZE,50978,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,GOLD,1,Russian Federation
Jamie SALE; David PELLETIER,50979,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,GOLD,1,Canada
Xue SHEN; Hongbo ZHAO,50980,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,BRONZE,3,People's Republic of China
Maxim MARININ,50981,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,4,Russian Federation
Kyoko INA; John ZIMMERMAN,50982,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,5,United States of America
Maria PETROVA; Alexei TIKHONOV,50983,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,6,Russian Federation
Dorota ZAGORSKA; Mariusz SIUDEK,50984,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,7,Poland
Katerina BERANKOVA; Otto DLABOLA,50985,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,8,Czech Republic
Qing PANG; Jian TONG,50986,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,9,People's Republic of China
Jacinthe LARIVIERE; Lenny FAUSTINO,50987,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,10,Canada
Dan ZHANG; Hao ZHANG,50988,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,11,People's Republic of China
Anabelle LANGLOIS; Patrice ARCHETTO,50989,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,12,Canada
Tiffany SCOTT; Philip DULEBOHN,50990,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,13,United States of America
Mariana KAUTZ; Norman JESCHKE,50991,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,14,Germany
Aljona SAVCHENKO; Stanislav MOROZOV,50992,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,15,Ukraine
Dmitri PALAMARCHUK,50993,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,16,Ukraine
Olga BESTANDIGOVA; Jozef BESTANDIG,50994,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,17,Slovakia
Evgeni SVIRIDOV,50995,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,18,Uzbekistan
Michela COBISI; Ruben DE PRA,50996,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,19,Italy
Maria KRASILTSEVA; Artem ZNACHKOV,50997,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,20,Armenia
Yong Hyok JONG; Yong Myong PHYO,50998,Figure skating,Pairs mixed,salt-lake-city-2002,GameTeam,,DNS,Democratic People's Republic of Korea
Jill BAKKEN; Vonetta FLOWERS,52431,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,GOLD,1,United States of America
Sandra KIRIASIS; Ulrike HOLZNER,52432,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,SILVER,2,Germany
Susi-Lisa ERDMANN; Nicole HERSCHMANN,52433,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,BRONZE,3,Germany
Fran oise BURDET; Katharina SUTTER,52434,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,4,Switzerland
Jean RACINE; Gea JOHNSON,52435,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,5,United States of America
Eline JURG; Nannet KIEMEL,52436,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,6,Netherlands
Gerda WEISSENSTEINER; Antonella BELLUTTI,52437,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,7,Italy
Victoria TOKOVAYA; Kristina BADER,52438,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,8,Russian Federation
Christina SMITH; Paula MCKENZIE,52439,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,9,Canada
Ilse BROEDERS; Jeannette PENNINGS,52440,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,10,Netherlands
Michelle COY; Jacqui DAVIES,52441,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,11,Great Britain
Cheryl DONE; Nicola GAUTIER,52442,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,12,Great Britain
Ildiko STREHLI; Eva KURTI,52443,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,13,Hungary
Karin OLSSON; Lina ENGREN,52444,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,14,Sweden
Erika KOVACS; Maria SPIRESCU,52445,Bobsleigh,two-woman women,salt-lake-city-2002,GameTeam,,15,Romania
Christoph LANGEN; Markus ZIMMERMANN,52446,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,GOLD,1,Germany
Steve ANDERHUB; Christian REICH,52447,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,SILVER,2,Switzerland
Martin ANNEN; Beat HEFTI,52448,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,BRONZE,3,Switzerland
Todd HAYS; Garrett HINES,52449,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,4,United States of America
Pierre LUEDERS; Giulio ZARDO,52450,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,5,Canada
Franz SAGMEISTER; Rene SPIES,52451,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,6,Germany
Martin SCHUTZENAUER; Wolfgang STAMPFER,52452,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,7,Austria
G nther HUBER; Antonio TARTAGLIA,52453,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,8,Italy
Brian SHIMER; Darrin STEELE,52454,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,9,United States of America
Marcus ADAM; Lee JOHNSTON,52455,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,10,Great Britain
Cristian LA GRASSA; Fabrizio TOSINI,52456,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,11,Italy
Sandis PRUSIS; Marcis RULLIS,52457,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,11,Latvia
Emanuel HOSTACHE; Bruno MINGEON,52458,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,13,France
Intars DICMANIS; Gatis GUTS,52459,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,13,Latvia
Evgeny POPOV,52460,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,15,Russian Federation
Ivo DANILEVIC; Roman GOMOLA,52461,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,16,Czech Republic
Arend GLAS; Marcel WELTEN,52462,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,16,Netherlands
Dmitry STEPUSHKIN; Alexsandr ZUBKOV,52463,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,18,Russian Federation
Jan KOBIAN; Pavel PUSKAR,52464,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,19,Czech Republic
Arnfinn KRISTIANSEN; Bjarne ROEYLAND,52465,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,20,Norway
Masanori INOUE; Hiroshi SUZUKI,52466,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,21,Japan
Colin BRYCE; Neil SCARISBRICK,52467,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,22,Great Britain
Sebastien GATTUSO; Patrice SERVELLE,52468,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,22,Monaco
Yannik MORIN; John SOKOLOWSKI,52469,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,24,Canada
Adrian DUMINICEL; Florian ENACHE,52470,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,25,Romania
Peter DONOHOE; Paul KIERNAN,52471,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,26,Ireland
Mark EDMOND; Alan HENDERSON,52472,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,27,New Zealand
Lascelles BROWN; Winston WATTS,52473,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,28,Jamaica
Shinji MIURA; Hiroaki OHISHI,52474,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,29,Japan
Milan JAGNESAK; Robert KRESTANKO,52475,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,30,Slovakia
John-Andrew KAMBANIS; Ioannis LEIVADITIS,52476,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,31,Greece
Miroslav DANOV; Stefan VASILEV,52477,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,32,Bulgaria
Jyorgos ALEXANDROU; Dan JANJIGIAN,52478,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,33,Armenia
Oleksandr IVANYSHYN; Olexandr STRELTSOV,52479,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,34,Ukraine
Roberto LAUDERDALE; Roberto TAMES,52480,Bobsleigh,two-man men,salt-lake-city-2002,GameTeam,,35,Mexico
